Plik: ./data/had12.dat

Parameters:
pop_size=100,gen=100,Px=0.7,Pm0.01,tour=5,elitism=True

<nr_pokolenia, najlepsza_ocena, srednia_ocen, najgorsza_ocena>

1 uruchomienie
<10,1724,1882,1990>
<11,1724,1884,1990>
<12,1724,1888,1990>
<13,1724,1889,2000>
<14,1724,1892,1990>
<15,1704,1885,2004>
<16,1698,1888,1968>
<17,1698,1894,1978>
<18,1698,1895,2010>
<19,1698,1894,2010>
<20,1698,1887,2010>
<21,1698,1896,2010>
<22,1698,1897,1980>
<23,1698,1905,1992>
<24,1704,1909,2002>
<25,1704,1915,2002>
<26,1704,1912,2024>
<27,1704,1911,2004>
<28,1704,1915,1994>
<29,1704,1907,1996>
<30,1704,1905,1996>
<31,1704,1904,1988>
<32,1704,1904,1976>
<33,1704,1895,1976>
<34,1704,1890,1976>
<35,1704,1882,1976>
<36,1704,1883,1984>
<37,1704,1884,1984>
<38,1704,1883,1992>
<39,1704,1886,1976>
<40,1704,1889,1970>
<41,1704,1885,1962>
<42,1704,1885,2008>
<43,1704,1880,1962>
<44,1704,1892,1962>
<45,1704,1890,1976>
<46,1704,1889,1976>
<47,1704,1887,1960>
<48,1698,1888,1960>
<49,1698,1892,1974>
<50,1698,1901,1974>
<51,1698,1895,1974>
<52,1698,1883,1974>
<53,1698,1882,1992>
<54,1698,1875,1984>
<55,1698,1867,1984>
<56,1698,1860,1976>
<57,1698,1863,1976>
<58,1698,1860,1976>
<59,1698,1851,1976>
<60,1698,1867,1976>
<61,1698,1873,1988>
<62,1698,1874,1988>
<63,1698,1868,1988>
<64,1698,1869,1990>
<65,1698,1873,1996>
<66,1698,1875,1988>
<67,1698,1866,1976>
<68,1698,1860,1972>
<69,1698,1854,1990>
<70,1698,1859,1956>
<71,1698,1862,1996>
<72,1698,1854,1942>
<73,1698,1850,1946>
<74,1698,1844,1916>
<75,1698,1849,1968>
<76,1698,1849,1968>
<77,1698,1846,1976>
<78,1698,1844,1960>
<79,1698,1840,1966>
<80,1698,1837,1988>
<81,1698,1840,1988>
<82,1698,1830,1960>
<83,1698,1834,1960>
<84,1698,1840,1968>
<85,1698,1856,1968>
<86,1698,1848,1960>
<87,1698,1845,1960>
<88,1698,1833,1952>
<89,1698,1834,1964>
<90,1698,1824,1950>
<91,1698,1820,1944>
<92,1698,1828,1944>
<93,1698,1828,1940>
<94,1698,1831,1940>
<95,1698,1839,1940>
<96,1698,1850,1944>
<97,1698,1847,1952>
<98,1698,1844,1952>
<99,1698,1850,1952>
<100,1698,1854,1940>
Best: [9 6 7 11 2 1 12 10 4 5 3 8],1698
